link,imgs,title,description,latitude,longitude,address,animal_type,status
https://pet911.ru/lost/cat/rl917269,"['https://cdn.pet911.ru/1729366250671408eab74947.21557189_img_0800.webp', 'https://cdn.pet911.ru/1729366250671408ea309881.36317312_img_7917.webp', 'https://cdn.pet911.ru/1729366247671408e7a2e634.30540864_img_6434.webp', 'https://cdn.pet911.ru/1729366247671408e7ce9b23.91790544_img_4650.webp']","Пропал рыжий кот, Ожогино, 17.10","Пропал кот Окрас: рыжий с белыми пятнами, на шее был ошейник с маячком( AirTag) 17.10 в д. Ожогино, Солнечногорского р-на, вышел вечером на прогулку и не вернулся В случае обнаружения, огромная просьба связаться со мной в WhatsApp или Телеграм",56.1689228,36.8901791,"46Н-11365, Ожогино",Кошка,Пропала
https://pet911.ru/zvenigorod/found/cat/rf917141,"['https://cdn.pet911.ru/17293455226713b7f246bd44.49459325_img_1988.webp', 'https://cdn.pet911.ru/17293455216713b7f1ec4931.25559230_img_1997.webp']","Кот найден: Почтовая ул., 2, Звенигород","Кот молодой (около года), не кастрирован. Нашли в центре Звенигорода ( пересечение ул. Чехова и Почновой) 17.10.24. Сидел мяукал, терся об ноги. Кот явно домашний - чистый, ухоженный, очень ласковый, мурчит, на руки идет.",55.7322794,36.85193978275109,"Почтовая улица, 2, Звенигород",Кошка,Найдена
https://pet911.ru/moskva/found/dog/rf916917,"['https://cdn.pet911.ru/17292879566712d7147d3d81.78375204_img_20241019_004439.webp', 'https://cdn.pet911.ru/17292879566712d71477d2b1.19811919_img_20241019_004528_921.webp']","Найдена собака у ТЦ ""Ашан"", Люблинская 153","Найдена девочка Джек Рассел Терьер. Полностью белая с рыжей головой и мордой. Кто-то из людей купил амуницию и привязали к ТЦ ""Ашан"" Марьино. Неравнодушные временно забрали на передержку. Есть особые приметы, поэтому собака вернётся только хозяевам.",55.65874795,37.74186690041937,"Люблинская улица, 153, Москва",Собака,Найдена
https://pet911.ru/balashikha/lost/dog/rl916818,['https://cdn.pet911.ru/17292681066712898abad732.62998433_1000085341.webp'],"Пропала собака, Балашиха, Четвёртая 14",Маленькая толстенькая старенькая чёрно-белая в пятна,55.7425464,37.99016072980416,"Четвёртая улица, 14, Балашиха",Собака,Пропала
https://pet911.ru/moskva/found/cat/rf916692,['https://cdn.pet911.ru/172925199767124a9d43bdb1.34303167_.webp'],"Котенок найден: ул. Полбина, 52, Москва","17.10 нашли котенка, около Полбина 52 возле магазина, видно домашний, может убежал, когти подстрижены. Может кто ищет. Опубликуйте пожалуйста. Котенок находится сейчас по адресу Полбина 54. Телефон для связи 89263463042.",55.6765927,37.7264416,"улица Полбина, 52, Москва",Кошка,Найдена
https://pet911.ru/moskva/lost/dog/rl916688,['https://cdn.pet911.ru/17292516906712496aaa54c0.68315578_img20241018wa0002.webp'],"Пропала собака, Ленинский пр., 36, Москва",,55.7051131,37.5740405,"Ленинский проспект (дублёр), 36, Москва",Собака,Пропала
https://pet911.ru/moskva/lost/cat/rl916655,['https://cdn.pet911.ru/172924628867123450b96fd1.89671632_20240903_014458.webp'],"Пропал котик, Арбат 15/43, Москва","Пропал молодой котик, 5 месяцев, черно-белого окраса, зовут Барсик. Гулял по Старому Арбату, ловил голубей, очень доверчивый. Был ошейник с биркой, но за 2 дня до пропажи ,,добрые люди,, его сняли, не успели повесить новый, за несколько часов до пропади(( Очень прошу вернуть за вознагрождение!",55.7511707,37.5969893,"улица Арбат, 15/43, Москва",Кошка,Пропала
https://pet911.ru/moskva/found/dog/rf916584,"['https://cdn.pet911.ru/1729237707671212cbce8be2.40333115_img_20241017_190238.webp', 'https://cdn.pet911.ru/1729237707671212cbed69e9.45444790_screenshot_20241018101704724_org.webp']","Найдена хаски, Вологодский проезд, Москва","Хаски, молодой кобель, с голубыми глазами, с ошейником staya, ухоженный, не кастрироаанный",55.9057158,37.5907838,"Вологодский проезд, Москва",Собака,Найдена
https://pet911.ru/balashikha/found/dog/rf916560,"['https://cdn.pet911.ru/17292510766712470474ab53.98956276_screenshot_20241018094119.webp', 'https://cdn.pet911.ru/172923381267120394afc594.61663030_screenshot_20241018094119.webp']","Хаски найдена: ул. Пушкина, 10, Балашиха",Хаски,55.7459989,38.02850855,"улица Пушкина, 10, Балашиха",Собака,Найдена
https://pet911.ru/moskva/found/dog/rf916554,['https://cdn.pet911.ru/17292327496711ff6d634339.98363685_img_1484.webp'],"Хаски найден: Вологодский проезд, Москва","Найден молодой кобель хаски Голубые глаза, ошейник staya, без адресника Чипа нет Срочно ищем хозяев",55.9057158,37.5907838,"Вологодский проезд, Москва",Собака,Найдена
https://pet911.ru/yeremino/found/dog/rf916478,"['https://cdn.pet911.ru/172920808167119f11679c55.60045184_d0d181dd1f834e618ea76ad1ac0e199d.webp', 'https://cdn.pet911.ru/172920808667119f1662d043.53812340_55123b4d104c4552a69db12a16c9ef99.webp', 'https://cdn.pet911.ru/172920808267119f122784b2.52478798_1270f04300714002be7c7f8fc430b83d.webp']","Найдена овчарка, Дмитровское ш., Ерёмино","Распространите, пожалуйста, информацию! Г. Мытищи Вечером 17.10. На Дмитровском шоссе найдена сбитая овчарка, кобель 3-4 года. Без клейма, без ошейника. Ищем старых хозяев! +7 915 002-45-15 Ярослав",55.9999439,37.5374401,"Дмитровское шоссе, Ерёмино",Собака,Найдена
https://pet911.ru/moskva/lost/dog/rl916420,"['https://cdn.pet911.ru/17291891346711550e06b121.57367798_whatsapp2024101720.webp', 'https://cdn.pet911.ru/17291891336711550dd637d0.73282310_whatsapp2024101720.webp', 'https://cdn.pet911.ru/17291891346711550e0b7110.84657874_whatsapp2024101720.webp']","Пропала собака, Ленинский проспект, 36",убежала.,55.7051131,37.5740405,"Ленинский проспект, 36, Москва",Собака,Пропала
https://pet911.ru/moskva/found/dog/rf916367,['https://cdn.pet911.ru/1729180655671133efa5bc39.61386128_img20241017wa0010.webp'],"Найдена собака: Люблинская ул. 153, Москва","17.10 бегала в Ашане ,девочка, Джек-Расссел , молоденькая.",55.65874795,37.74186690041937,"Люблинская улица, 153, Москва",Собака,Найдена
https://pet911.ru/moskva/found/cat/rf916360,"['https://cdn.pet911.ru/172917957767112fb91b5863.47624916_img_20241017_182450.webp', 'https://cdn.pet911.ru/172917957667112fb8708772.20685022_img_20241017_182345.webp']","Кошка найдена: 1-й Миргородский пер., 5","Кошка, появилась у дома дней 5 назад. Не подходит, мяукает.",55.53893875,37.568556476213175,"1-й Миргородский переулок, 5, Москва",Кошка,Найдена
